,Rewards,QoS violation,
Episode: 3859 ,2290.88956,0.01409, Action type: 4 
Episode: 3860 ,2290.87545,0.01411, Action type: 2 
Episode: 3861 ,2291.86136,0.01409, Action type: 1 
Episode: 3862 ,2291.84725,0.01411, Action type: 1 
Episode: 3863 ,2291.83313,0.01412, Action type: 1 
Episode: 3864 ,2291.819,0.01413, Action type: 5 
Episode: 3865 ,2292.80487,0.01413, Action type: 5 
Episode: 3866 ,2293.79075,0.01412, Action type: 1 
Episode: 3867 ,2293.7766,0.01415, Action type: 1 
Episode: 3868 ,2293.76243,0.01417, Action type: 5 
Episode: 3869 ,2294.74826,0.01417, Action type: 5 
Episode: 3870 ,2295.73412,0.01414, Action type: 2 
Episode: 3871 ,2295.71997,0.01415, Action type: 1 
Episode: 3872 ,2295.7058,0.01417, Action type: 4 
Episode: 3873 ,2296.69166,0.01414, Action type: 5 
Episode: 3874 ,2297.67754,0.01412, Action type: 5 
Episode: 3875 ,2298.66343,0.01411, Action type: 2 
Episode: 3876 ,2298.64931,0.01412, Action type: 2 
Episode: 3877 ,2299.63519,0.01412, Action type: 2 
Episode: 3878 ,2300.62107,0.01412, Action type: 4 
Episode: 3879 ,2301.60695,0.01412, Action type: 5 
Episode: 3880 ,2302.59285,0.0141, Action type: 4 
Episode: 3881 ,2302.57874,0.01411, Action type: 1 
Episode: 3882 ,2303.56463,0.01411, Action type: 1 
Episode: 3883 ,2304.55052,0.01411, Action type: 5 
Episode: 3884 ,2305.53642,0.0141, Action type: 2 
Episode: 3885 ,2305.52231,0.01411, Action type: 3 
Episode: 3886 ,2306.5082,0.01411, Action type: 4 
Episode: 3887 ,2307.4941,0.0141, Action type: 1 
Episode: 3888 ,2308.48,0.0141, Action type: 5 
Episode: 3889 ,2309.46591,0.01409, Action type: 2 
Episode: 3890 ,2309.45181,0.0141, Action type: 3 
Episode: 3891 ,2310.43771,0.0141, Action type: 3 
Episode: 3892 ,2311.42363,0.01408, Action type: 4 
Episode: 3893 ,2311.40954,0.01409, Action type: 5 
Episode: 3894 ,2312.39548,0.01406, Action type: 5 
Episode: 3895 ,2313.38144,0.01404, Action type: 2 
Episode: 3896 ,2314.3674,0.01404, Action type: 1 
Episode: 3897 ,2314.35334,0.01406, Action type: 5 
Episode: 3898 ,2315.3393,0.01404, Action type: 5 
Episode: 3899 ,2316.32529,0.01401, Action type: 2 
Episode: 3900 ,2316.31127,0.01402, Action type: 2 
Episode: 3901 ,2317.29726,0.01401, Action type: 0 
Episode: 3902 ,2317.28322,0.01404, Action type: 5 
Episode: 3903 ,2318.26921,0.01401, Action type: 0 
Episode: 3904 ,2318.25517,0.01404, Action type: 4 
Episode: 3905 ,2319.24113,0.01404, Action type: 4 
Episode: 3906 ,2320.22709,0.01404, Action type: 4 
Episode: 3907 ,2321.21308,0.01401, Action type: 2 
Episode: 3908 ,2321.19904,0.01404, Action type: 2 
Episode: 3909 ,2322.185,0.01404, Action type: 2 
Episode: 3910 ,2323.17096,0.01404, Action type: 1 
Episode: 3911 ,2323.15689,0.01407, Action type: 1 
Episode: 3912 ,2323.1428,0.01409, Action type: 3 
Episode: 3913 ,2324.12873,0.01407, Action type: 3 
Episode: 3914 ,2325.11469,0.01404, Action type: 3 
Episode: 3915 ,2326.10066,0.01403, Action type: 2 
Episode: 3916 ,2327.08663,0.01403, Action type: 2 
Episode: 3917 ,2328.07261,0.01402, Action type: 2 
Episode: 3918 ,2329.05859,0.01402, Action type: 5 
Episode: 3919 ,2330.04458,0.01401, Action type: 5 
Episode: 3920 ,2331.03058,0.014, Action type: 0 
Episode: 3921 ,2331.01657,0.01401, Action type: 3 
Episode: 3922 ,2332.00257,0.014, Action type: 1 
Episode: 3923 ,2331.98856,0.01401, Action type: 5 
Episode: 3924 ,2332.97456,0.014, Action type: 3 
Episode: 3925 ,2333.96057,0.01399, Action type: 5 
Episode: 3926 ,2334.94659,0.01398, Action type: 2 
Episode: 3927 ,2335.93263,0.01396, Action type: 3 
Episode: 3928 ,2336.91868,0.01395, Action type: 5 
Episode: 3929 ,2337.90474,0.01394, Action type: 4 
Episode: 3930 ,2338.89082,0.01392, Action type: 0 
Episode: 3931 ,2338.87687,0.01395, Action type: 3 
Episode: 3932 ,2339.86293,0.01394, Action type: 1 
Episode: 3933 ,2339.84898,0.01395, Action type: 4 
Episode: 3934 ,2340.83503,0.01395, Action type: 0 
Episode: 3935 ,2340.82105,0.01398, Action type: 0 
Episode: 3936 ,2340.80706,0.01399, Action type: 1 
Episode: 3937 ,2340.79306,0.014, Action type: 4 
Episode: 3938 ,2341.77906,0.014, Action type: 3 
Episode: 3939 ,2342.76507,0.01399, Action type: 5 
Episode: 3940 ,2343.75111,0.01396, Action type: 2 
Episode: 3941 ,2343.73713,0.01398, Action type: 1 
Episode: 3942 ,2343.72314,0.01399, Action type: 2 
Episode: 3943 ,2344.70915,0.01399, Action type: 4 
Episode: 3944 ,2345.69516,0.01399, Action type: 3 
Episode: 3945 ,2346.68118,0.01398, Action type: 4 
Episode: 3946 ,2347.66722,0.01396, Action type: 0 
Episode: 3947 ,2347.65323,0.01399, Action type: 2 
Episode: 3948 ,2348.63924,0.01399, Action type: 2 
Episode: 3949 ,2349.62527,0.01397, Action type: 2 
Episode: 3950 ,2350.6113,0.01397, Action type: 4 
Episode: 3951 ,2351.59733,0.01397, Action type: 1 
Episode: 3952 ,2351.58333,0.014, Action type: 1 
Episode: 3953 ,2351.56932,0.01401, Action type: 1 
Episode: 3954 ,2351.5553,0.01402, Action type: 3 
Episode: 3955 ,2352.54129,0.01401, Action type: 3 
Episode: 3956 ,2353.52729,0.014, Action type: 2 
Episode: 3957 ,2354.51331,0.01398, Action type: 2 
Episode: 3958 ,2354.49932,0.01399, Action type: 2 
Episode: 3959 ,2354.48531,0.01401, Action type: 0 
Episode: 3960 ,2354.47129,0.01402, Action type: 4 
Episode: 3961 ,2355.45728,0.01401, Action type: 3 
Episode: 3962 ,2356.44327,0.01401, Action type: 3 
Episode: 3963 ,2357.42928,0.01399, Action type: 2 
Episode: 3964 ,2358.41532,0.01396, Action type: 1 
Episode: 3965 ,2358.40132,0.014, Action type: 1 
Episode: 3966 ,2358.3873,0.01402, Action type: 1 
Episode: 3967 ,2359.37328,0.01402, Action type: 3 
Episode: 3968 ,2360.35926,0.01402, Action type: 3 
Episode: 3969 ,2361.34526,0.014, Action type: 1 
Episode: 3970 ,2361.33124,0.01402, Action type: 0 
Episode: 3971 ,2361.31721,0.01403, Action type: 1 
Episode: 3972 ,2362.30318,0.01403, Action type: 1 
Episode: 3973 ,2362.28914,0.01404, Action type: 1 
Episode: 3974 ,2362.27507,0.01407, Action type: 3 
Episode: 3975 ,2363.26103,0.01404, Action type: 1 
Episode: 3976 ,2363.24696,0.01407, Action type: 4 
Episode: 3977 ,2364.23289,0.01407, Action type: 4 
Episode: 3978 ,2365.21883,0.01406, Action type: 1 
Episode: 3979 ,2365.20475,0.01408, Action type: 2 
Episode: 3980 ,2366.19067,0.01408, Action type: 5 
Episode: 3981 ,2367.17661,0.01406, Action type: 0 
Episode: 3982 ,2367.16253,0.01408, Action type: 1 
Episode: 3983 ,2367.14843,0.0141, Action type: 3 
Episode: 3984 ,2368.13435,0.01408, Action type: 1 
Episode: 3985 ,2368.12025,0.0141, Action type: 3 
Episode: 3986 ,2369.10617,0.01408, Action type: 2 
Episode: 3987 ,2370.09209,0.01408, Action type: 2 
Episode: 3988 ,2371.07802,0.01407, Action type: 1 
Episode: 3989 ,2371.06394,0.01408, Action type: 1 
Episode: 3990 ,2371.04985,0.01409, Action type: 3 
Episode: 3991 ,2372.03577,0.01408, Action type: 2 
Episode: 3992 ,2373.0217,0.01407, Action type: 4 
Episode: 3993 ,2373.00762,0.01408, Action type: 0 
Episode: 3994 ,2373.99354,0.01408, Action type: 4 
Episode: 3995 ,2373.97945,0.01409, Action type: 3 
Episode: 3996 ,2374.96537,0.01408, Action type: 2 
Episode: 3997 ,2375.9513,0.01407, Action type: 1 
Episode: 3998 ,2375.93722,0.01408, Action type: 4 
Episode: 3999 ,2375.92313,0.01409, Action type: 4 
Episode: 4000 ,2375.90902,0.01411, Action type: 3 
Episode: 4001 ,2376.89493,0.01409, Action type: 3 
Episode: 4002 ,2377.88085,0.01408, Action type: 2 
Episode: 4003 ,2378.86678,0.01407, Action type: 2 
Episode: 4004 ,2379.85274,0.01404, Action type: 0 
Episode: 4005 ,2379.83869,0.01405, Action type: 4 
Episode: 4006 ,2379.82462,0.01407, Action type: 3 
Episode: 4007 ,2380.81058,0.01404, Action type: 4 
Episode: 4008 ,2380.79651,0.01407, Action type: 4 
Episode: 4009 ,2380.78243,0.01408, Action type: 2 
Episode: 4010 ,2381.76836,0.01407, Action type: 2 
Episode: 4011 ,2382.75432,0.01404, Action type: 4 
Episode: 4012 ,2382.74025,0.01407, Action type: 4 
Episode: 4013 ,2382.72617,0.01408, Action type: 3 
Episode: 4014 ,2383.7121,0.01407, Action type: 4 
Episode: 4015 ,2384.69803,0.01407, Action type: 0 
Episode: 4016 ,2384.68395,0.01408, Action type: 3 
Episode: 4017 ,2385.66988,0.01407, Action type: 2 
Episode: 4018 ,2386.65584,0.01404, Action type: 5 
Episode: 4019 ,2387.6418,0.01404, Action type: 5 
Episode: 4020 ,2388.62777,0.01403, Action type: 5 
Episode: 4021 ,2389.61375,0.01402, Action type: 0 
Episode: 4022 ,2389.59972,0.01403, Action type: 3 
Episode: 4023 ,2390.5857,0.01402, Action type: 3 
Episode: 4024 ,2391.57168,0.01402, Action type: 3 
Episode: 4025 ,2392.55768,0.014, Action type: 5 
Episode: 4026 ,2393.54369,0.01399, Action type: 0 
Episode: 4027 ,2393.52969,0.014, Action type: 1 
Episode: 4028 ,2393.51567,0.01402, Action type: 2 
Episode: 4029 ,2394.50166,0.01401, Action type: 4 
Episode: 4030 ,2394.48764,0.01402, Action type: 4 
Episode: 4031 ,2395.47363,0.01401, Action type: 4 
Episode: 4032 ,2396.45963,0.014, Action type: 4 
Episode: 4033 ,2397.44563,0.014, Action type: 2 
Episode: 4034 ,2398.43163,0.014, Action type: 2 
Episode: 4035 ,2398.41762,0.01401, Action type: 2 
Episode: 4036 ,2398.4036,0.01402, Action type: 4 
Episode: 4037 ,2399.38959,0.01401, Action type: 4 
Episode: 4038 ,2400.37559,0.014, Action type: 4 
Episode: 4039 ,2400.36158,0.01401, Action type: 4 
Episode: 4040 ,2401.34757,0.01401, Action type: 4 
Episode: 4041 ,2402.33356,0.01401, Action type: 3 
Episode: 4042 ,2403.31956,0.014, Action type: 2 
Episode: 4043 ,2404.30556,0.014, Action type: 2 
Episode: 4044 ,2405.29158,0.01398, Action type: 5 
Episode: 4045 ,2406.27761,0.01397, Action type: 1 
Episode: 4046 ,2406.26362,0.01399, Action type: 1 
Episode: 4047 ,2406.24961,0.01401, Action type: 3 
Episode: 4048 ,2407.23562,0.01399, Action type: 3 
Episode: 4049 ,2408.22165,0.01397, Action type: 3 
Episode: 4050 ,2409.20769,0.01396, Action type: 2 
Episode: 4051 ,2409.19372,0.01397, Action type: 2 
Episode: 4052 ,2410.17975,0.01397, Action type: 1 
Episode: 4053 ,2410.16576,0.01399, Action type: 4 
Episode: 4054 ,2411.15179,0.01397, Action type: 3 
Episode: 4055 ,2412.13782,0.01397, Action type: 3 
Episode: 4056 ,2413.12387,0.01395, Action type: 4 
Episode: 4057 ,2413.10991,0.01396, Action type: 1 
Episode: 4058 ,2414.09595,0.01396, Action type: 0 
Episode: 4059 ,2414.08198,0.01397, Action type: 0 
Episode: 4060 ,2414.06799,0.01399, Action type: 4 
Episode: 4061 ,2415.05401,0.01398, Action type: 4 
Episode: 4062 ,2415.04002,0.01399, Action type: 4 
Episode: 4063 ,2415.02602,0.014, Action type: 1 
Episode: 4064 ,2415.01201,0.01401, Action type: 3 
Episode: 4065 ,2415.99801,0.014, Action type: 2 
Episode: 4066 ,2416.98402,0.01399, Action type: 2 
Episode: 4067 ,2417.97004,0.01398, Action type: 4 
Episode: 4068 ,2417.95605,0.01399, Action type: 1 
Episode: 4069 ,2417.94204,0.01401, Action type: 1 
Episode: 4070 ,2417.92802,0.01402, Action type: 4 
Episode: 4071 ,2417.91399,0.01403, Action type: 3 
Episode: 4072 ,2418.89998,0.01401, Action type: 3 
Episode: 4073 ,2419.88598,0.014, Action type: 2 
Episode: 4074 ,2420.87199,0.01399, Action type: 2 
Episode: 4075 ,2421.85801,0.01398, Action type: 4 
Episode: 4076 ,2421.84402,0.01399, Action type: 3 
Episode: 4077 ,2422.83005,0.01397, Action type: 3 
Episode: 4078 ,2423.81609,0.01396, Action type: 3 
Episode: 4079 ,2424.80213,0.01396, Action type: 3 
Episode: 4080 ,2425.78819,0.01394, Action type: 0 
Episode: 4081 ,2425.77424,0.01395, Action type: 1 
Episode: 4082 ,2425.76027,0.01397, Action type: 1 
Episode: 4083 ,2426.7463,0.01397, Action type: 1 
Episode: 4084 ,2426.73232,0.01398, Action type: 4 
Episode: 4085 ,2426.71833,0.01399, Action type: 4 
Episode: 4086 ,2426.70433,0.014, Action type: 4 
Episode: 4087 ,2427.69033,0.014, Action type: 4 
Episode: 4088 ,2428.67634,0.01399, Action type: 2 
Episode: 4089 ,2428.66234,0.014, Action type: 2 
Episode: 4090 ,2429.64834,0.014, Action type: 3 
Episode: 4091 ,2430.63436,0.01398, Action type: 3 
Episode: 4092 ,2431.6204,0.01396, Action type: 1 
Episode: 4093 ,2431.60642,0.01398, Action type: 1 
Episode: 4094 ,2431.59242,0.014, Action type: 0 
Episode: 4095 ,2431.57841,0.01401, Action type: 0 
Episode: 4096 ,2431.56439,0.01402, Action type: 2 
Episode: 4097 ,2432.55037,0.01402, Action type: 3 
Episode: 4098 ,2433.53637,0.014, Action type: 3 
Episode: 4099 ,2434.52238,0.01399, Action type: 4 
Episode: 4100 ,2435.5084,0.01398, Action type: 4 
Episode: 4101 ,2435.49441,0.01399, Action type: 0 
Episode: 4102 ,2435.48041,0.014, Action type: 2 
Episode: 4103 ,2436.46641,0.014, Action type: 2 
Episode: 4104 ,2436.4524,0.01401, Action type: 3 
Episode: 4105 ,2437.43839,0.01401, Action type: 3 
Episode: 4106 ,2438.4244,0.01399, Action type: 4 
Episode: 4107 ,2439.41041,0.01399, Action type: 4 
Episode: 4108 ,2440.39644,0.01397, Action type: 2 
Episode: 4109 ,2440.38245,0.01399, Action type: 2 
Episode: 4110 ,2441.36846,0.01399, Action type: 2 
Episode: 4111 ,2442.3545,0.01396, Action type: 3 
Episode: 4112 ,2443.34057,0.01393, Action type: 4 
Episode: 4113 ,2443.32662,0.01395, Action type: 4 
Episode: 4114 ,2443.31265,0.01397, Action type: 4 
Episode: 4115 ,2444.29868,0.01397, Action type: 4 
Episode: 4116 ,2445.28472,0.01396, Action type: 2 
Episode: 4117 ,2445.27075,0.01397, Action type: 3 
Episode: 4118 ,2446.2568,0.01395, Action type: 5 
Episode: 4119 ,2447.24286,0.01394, Action type: 3 
Episode: 4120 ,2448.22896,0.0139, Action type: 1 
Episode: 4121 ,2448.21502,0.01394, Action type: 1 
Episode: 4122 ,2448.20106,0.01396, Action type: 1 
Episode: 4123 ,2449.1871,0.01396, Action type: 5 
Episode: 4124 ,2450.17315,0.01395, Action type: 5 
Episode: 4125 ,2451.15921,0.01394, Action type: 1 
Episode: 4126 ,2451.14526,0.01395, Action type: 2 
Episode: 4127 ,2452.13131,0.01395, Action type: 2 
Episode: 4128 ,2452.11735,0.01396, Action type: 5 
Episode: 4129 ,2453.1034,0.01395, Action type: 4 
Episode: 4130 ,2454.08946,0.01394, Action type: 4 
Episode: 4131 ,2455.07553,0.01393, Action type: 1 
Episode: 4132 ,2455.06158,0.01395, Action type: 0 
Episode: 4133 ,2455.04761,0.01397, Action type: 5 
Episode: 4134 ,2456.03366,0.01395, Action type: 1 
Episode: 4135 ,2456.01969,0.01397, Action type: 1 
Episode: 4136 ,2456.00571,0.01398, Action type: 3 
Episode: 4137 ,2456.99174,0.01397, Action type: 5 
Episode: 4138 ,2457.9778,0.01394, Action type: 4 
Episode: 4139 ,2458.96388,0.01392, Action type: 3 
Episode: 4140 ,2459.94997,0.01391, Action type: 1 
Episode: 4141 ,2459.93605,0.01392, Action type: 3 
Episode: 4142 ,2460.92214,0.01391, Action type: 3 
Episode: 4143 ,2461.90825,0.01389, Action type: 0 
Episode: 4144 ,2461.89433,0.01392, Action type: 1 
Episode: 4145 ,2461.88039,0.01394, Action type: 1 
Episode: 4146 ,2461.86644,0.01395, Action type: 3 
Episode: 4147 ,2462.8525,0.01394, Action type: 3 
Episode: 4148 ,2463.83858,0.01392, Action type: 3 
Episode: 4149 ,2464.82468,0.0139, Action type: 1 
Episode: 4150 ,2464.81076,0.01392, Action type: 1 
Episode: 4151 ,2464.79682,0.01394, Action type: 1 
Episode: 4152 ,2464.78287,0.01395, Action type: 3 
Episode: 4153 ,2465.76893,0.01394, Action type: 3 
Episode: 4154 ,2466.75501,0.01392, Action type: 3 
Episode: 4155 ,2467.74111,0.0139, Action type: 4 
Episode: 4156 ,2468.72722,0.01389, Action type: 4 
Episode: 4157 ,2468.71332,0.0139, Action type: 4 
Episode: 4158 ,2469.69942,0.0139, Action type: 2 
Episode: 4159 ,2470.68552,0.0139, Action type: 2 
Episode: 4160 ,2471.67163,0.01389, Action type: 2 
Episode: 4161 ,2471.65773,0.0139, Action type: 4 
Episode: 4162 ,2472.64384,0.01389, Action type: 4 
Episode: 4163 ,2472.62994,0.0139, Action type: 4 
Episode: 4164 ,2473.61604,0.0139, Action type: 3 
Episode: 4165 ,2474.60215,0.01389, Action type: 3 
Episode: 4166 ,2475.58828,0.01387, Action type: 2 
Episode: 4167 ,2476.57442,0.01386, Action type: 2 
Episode: 4168 ,2477.56056,0.01386, Action type: 0 
Episode: 4169 ,2477.54667,0.01389, Action type: 4 
Episode: 4170 ,2478.5328,0.01387, Action type: 4 
Episode: 4171 ,2478.51892,0.01388, Action type: 3 
Episode: 4172 ,2479.50506,0.01386, Action type: 3 
Episode: 4173 ,2480.49121,0.01385, Action type: 0 
Episode: 4174 ,2480.47735,0.01386, Action type: 1 
Episode: 4175 ,2480.46348,0.01387, Action type: 1 
Episode: 4176 ,2480.44959,0.01389, Action type: 3 
Episode: 4177 ,2481.43572,0.01387, Action type: 0 
Episode: 4178 ,2481.42182,0.0139, Action type: 0 
Episode: 4179 ,2481.4079,0.01392, Action type: 4 
Episode: 4180 ,2482.39398,0.01392, Action type: 1 
Episode: 4181 ,2482.38004,0.01394, Action type: 0 
Episode: 4182 ,2482.36608,0.01396, Action type: 2 
Episode: 4183 ,2482.35211,0.01397, Action type: 2 
Episode: 4184 ,2483.33815,0.01396, Action type: 1 
Episode: 4185 ,2483.32417,0.01398, Action type: 1 
Episode: 4186 ,2483.31017,0.014, Action type: 1 
Episode: 4187 ,2483.29616,0.01401, Action type: 0 
Episode: 4188 ,2483.28214,0.01402, Action type: 3 
Episode: 4189 ,2484.26813,0.01401, Action type: 0 
Episode: 4190 ,2484.25411,0.01402, Action type: 0 
Episode: 4191 ,2484.24007,0.01404, Action type: 4 
Episode: 4192 ,2485.22604,0.01403, Action type: 3 
Episode: 4193 ,2486.21202,0.01402, Action type: 5 
Episode: 4194 ,2487.19801,0.01401, Action type: 3 
Episode: 4195 ,2488.18402,0.01399, Action type: 1 
Episode: 4196 ,2488.17001,0.01401, Action type: 1 
Episode: 4197 ,2488.15599,0.01402, Action type: 1 
Episode: 4198 ,2488.14195,0.01404, Action type: 2 
Episode: 4199 ,2489.12792,0.01403, Action type: 3 
Episode: 4200 ,2490.1139,0.01402, Action type: 1 
Episode: 4201 ,2490.09987,0.01403, Action type: 1 
Episode: 4202 ,2490.08582,0.01405, Action type: 5 
Episode: 4203 ,2491.07178,0.01404, Action type: 2 
Episode: 4204 ,2492.05775,0.01403, Action type: 4 
Episode: 4205 ,2492.04371,0.01404, Action type: 4 
Episode: 4206 ,2493.02967,0.01404, Action type: 4 
Episode: 4207 ,2494.01563,0.01404, Action type: 5 
Episode: 4208 ,2495.00162,0.01401, Action type: 2 
Episode: 4209 ,2494.98759,0.01403, Action type: 2 
Episode: 4210 ,2495.97356,0.01403, Action type: 1 
Episode: 4211 ,2495.95952,0.01404, Action type: 3 
Episode: 4212 ,2496.94549,0.01403, Action type: 5 
Episode: 4213 ,2497.93147,0.01402, Action type: 4 
Episode: 4214 ,2498.91747,0.014, Action type: 4 
Episode: 4215 ,2499.90348,0.01399, Action type: 2 
Episode: 4216 ,2499.88948,0.014, Action type: 5 
Episode: 4217 ,2500.8755,0.01398, Action type: 2 
Episode: 4218 ,2500.86151,0.01399, Action type: 5 
Episode: 4219 ,2501.84754,0.01397, Action type: 1 
Episode: 4220 ,2501.83356,0.01398, Action type: 1 
Episode: 4221 ,2501.81957,0.01399, Action type: 3 
Episode: 4222 ,2502.80559,0.01398, Action type: 3 
Episode: 4223 ,2503.79162,0.01397, Action type: 3 
Episode: 4224 ,2504.77767,0.01395, Action type: 2 
Episode: 4225 ,2504.76371,0.01396, Action type: 2 
Episode: 4226 ,2504.74974,0.01397, Action type: 1 
Episode: 4227 ,2504.73575,0.01399, Action type: 3 
Episode: 4228 ,2505.72178,0.01397, Action type: 3 
Episode: 4229 ,2506.70783,0.01395, Action type: 3 
Episode: 4230 ,2507.69389,0.01394, Action type: 4 
Episode: 4231 ,2508.67997,0.01392, Action type: 4 
Episode: 4232 ,2509.66605,0.01392, Action type: 2 
Episode: 4233 ,2510.65213,0.01392, Action type: 2 
Episode: 4234 ,2510.63819,0.01394, Action type: 2 
Episode: 4235 ,2510.62424,0.01395, Action type: 4 
Episode: 4236 ,2511.6103,0.01394, Action type: 4 
Episode: 4237 ,2512.59638,0.01392, Action type: 4 
Episode: 4238 ,2513.58246,0.01392, Action type: 3 
Episode: 4239 ,2514.56856,0.0139, Action type: 3 
Episode: 4240 ,2515.55467,0.01389, Action type: 2 
Episode: 4241 ,2515.54076,0.01391, Action type: 2 
Episode: 4242 ,2515.52684,0.01392, Action type: 4 
Episode: 4243 ,2516.51293,0.01391, Action type: 4 
Episode: 4244 ,2517.49904,0.01389, Action type: 0 
Episode: 4245 ,2517.48513,0.01391, Action type: 4 
Episode: 4246 ,2518.47123,0.0139, Action type: 4 
Episode: 4247 ,2519.45734,0.01389, Action type: 0 
Episode: 4248 ,2519.44342,0.01392, Action type: 2 
Episode: 4249 ,2520.4295,0.01392, Action type: 2 
Episode: 4250 ,2520.41556,0.01394, Action type: 3 
Episode: 4251 ,2521.40162,0.01394, Action type: 1 
Episode: 4252 ,2522.38768,0.01394, Action type: 1 
Episode: 4253 ,2522.37373,0.01395, Action type: 4 
Episode: 4254 ,2523.35979,0.01394, Action type: 3 
Episode: 4255 ,2524.34587,0.01392, Action type: 2 
Episode: 4256 ,2524.33193,0.01394, Action type: 4 
Episode: 4257 ,2525.31801,0.01392, Action type: 2 
Episode: 4258 ,2525.30407,0.01394, Action type: 4 
Episode: 4259 ,2526.29015,0.01392, Action type: 4 
Episode: 4260 ,2527.27623,0.01392, Action type: 1 
Episode: 4261 ,2527.26229,0.01394, Action type: 3 
Episode: 4262 ,2528.24837,0.01392, Action type: 4 
Episode: 4263 ,2529.23446,0.01391, Action type: 2 
